danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_id,track_name,artist_name,album_name
0.377,0.681,7,-8.039,1,0.0298,0.00088,0.0023,0.0504,0.285,108.789,audio_features,1QEEqeFIZktqIpPI4jSVSF,spotify:track:1QEEqeFIZktqIpPI4jSVSF,https://api.spotify.com/v1/tracks/1QEEqeFIZktqIpPI4jSVSF,https://api.spotify.com/v1/audio-analysis/1QEEqeFIZktqIpPI4jSVSF,285133,4,1QEEqeFIZktqIpPI4jSVSF,More Than a Feeling,Boston,Boston
0.695,0.837,1,-5.617,0,0.281,0.245,0,0.367,0.639,115.067,audio_features,2q95XoeFGixx8b5LNF6Ey1,spotify:track:2q95XoeFGixx8b5LNF6Ey1,https://api.spotify.com/v1/tracks/2q95XoeFGixx8b5LNF6Ey1,https://api.spotify.com/v1/audio-analysis/2q95XoeFGixx8b5LNF6Ey1,244174,4,2q95XoeFGixx8b5LNF6Ey1,Greenlight (feat. Flo Rida & LunchMoney Lewis),Pitbull,Greenlight (feat. Flo Rida & LunchMoney Lewis)
0.744,0.611,0,-6.386,1,0.0333,0.0723,0.000532,0.0692,0.961,114.991,audio_features,5AoTuHE5P5bvC7BBppYnja,spotify:track:5AoTuHE5P5bvC7BBppYnja,https://api.spotify.com/v1/tracks/5AoTuHE5P5bvC7BBppYnja,https://api.spotify.com/v1/audio-analysis/5AoTuHE5P5bvC7BBppYnja,142187,4,5AoTuHE5P5bvC7BBppYnja,Respect - 2003 Remaster,Aretha Franklin,"Atlantic 60th: Soul, Sweat And Strut"
0.465,0.747,8,-4.032,1,0.313,0.0286,0,0.0741,0.763,159.184,audio_features,5P3SZsCl5NKmGUf9zzM9xv,spotify:track:5P3SZsCl5NKmGUf9zzM9xv,https://api.spotify.com/v1/tracks/5P3SZsCl5NKmGUf9zzM9xv,https://api.spotify.com/v1/audio-analysis/5P3SZsCl5NKmGUf9zzM9xv,195720,4,5P3SZsCl5NKmGUf9zzM9xv,Don't Mind,Kent Jones,"NOW That's What I Call Music, Vol. 59"
0.376,0.821,0,-3.974,1,0.104,0.0785,0,0.0823,0.331,120.462,audio_features,1wYZZtamWTQAoj8B812uKQ,spotify:track:1wYZZtamWTQAoj8B812uKQ,https://api.spotify.com/v1/tracks/1wYZZtamWTQAoj8B812uKQ,https://api.spotify.com/v1/audio-analysis/1wYZZtamWTQAoj8B812uKQ,199453,4,1wYZZtamWTQAoj8B812uKQ,Here,Alessia Cara,Know-It-All (Deluxe)
0.645,0.713,6,-5.355,1,0.0393,0.00835,0,0.113,0.566,74.989,audio_features,2Z8WuEywRWYTKe1NybPQEW,spotify:track:2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/audio-analysis/2Z8WuEywRWYTKe1NybPQEW,214507,4,2Z8WuEywRWYTKe1NybPQEW,Ride,Twenty One Pilots,Blurryface
0.683,0.708,5,-6.244,0,0.0305,0.0398,0.155,0.686,0.355,92.991,audio_features,2XMTqoHHSH0lvuXrvIEdco,spotify:track:2XMTqoHHSH0lvuXrvIEdco,https://api.spotify.com/v1/tracks/2XMTqoHHSH0lvuXrvIEdco,https://api.spotify.com/v1/audio-analysis/2XMTqoHHSH0lvuXrvIEdco,237707,4,2XMTqoHHSH0lvuXrvIEdco,Capsize,FRENSHIP,Truce - EP
0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,audio_features,6WLS56xiRrXjSm9RSdL3zD,spotify:track:6WLS56xiRrXjSm9RSdL3zD,https://api.spotify.com/v1/tracks/6WLS56xiRrXjSm9RSdL3zD,https://api.spotify.com/v1/audio-analysis/6WLS56xiRrXjSm9RSdL3zD,213428,4,6WLS56xiRrXjSm9RSdL3zD,Never Forget You,Zara Larsson,Never Forget You
0.743,0.766,0,-6.375,1,0.0265,0.0873,0,0.509,0.61,127.96,audio_features,4vp2J1l5RD4gMZwGFLfRAu,spotify:track:4vp2J1l5RD4gMZwGFLfRAu,https://api.spotify.com/v1/tracks/4vp2J1l5RD4gMZwGFLfRAu,https://api.spotify.com/v1/audio-analysis/4vp2J1l5RD4gMZwGFLfRAu,289133,4,4vp2J1l5RD4gMZwGFLfRAu,I Gotta Feeling,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES)
0.688,0.702,7,-4.792,0,0.0499,0.0215,0,0.128,0.74,94.006,audio_features,6Knv6wdA0luoMUuuoYi2i1,spotify:track:6Knv6wdA0luoMUuuoYi2i1,https://api.spotify.com/v1/tracks/6Knv6wdA0luoMUuuoYi2i1,https://api.spotify.com/v1/audio-analysis/6Knv6wdA0luoMUuuoYi2i1,192191,4,6Knv6wdA0luoMUuuoYi2i1,My House,Flo Rida,My House
0.748,0.64,0,-6.549,0,0.117,0.0328,0,0.152,0.371,111.979,audio_features,6Us2pTB7tdHp8QOMus6elQ,spotify:track:6Us2pTB7tdHp8QOMus6elQ,https://api.spotify.com/v1/tracks/6Us2pTB7tdHp8QOMus6elQ,https://api.spotify.com/v1/audio-analysis/6Us2pTB7tdHp8QOMus6elQ,251467,4,6Us2pTB7tdHp8QOMus6elQ,"Me, Myself & I",G-Eazy,When It's Dark Out
0.749,0.484,5,-9.944,1,0.0484,0.13,0.137,0.0486,0.939,167.084,audio_features,7HX9f8AMBl0vQxAoAzLqhS,spotify:track:7HX9f8AMBl0vQxAoAzLqhS,https://api.spotify.com/v1/tracks/7HX9f8AMBl0vQxAoAzLqhS,https://api.spotify.com/v1/audio-analysis/7HX9f8AMBl0vQxAoAzLqhS,187600,4,7HX9f8AMBl0vQxAoAzLqhS,You Make My Dreams (Come True),Daryl Hall & John Oates,The Very Best of Daryl Hall / John Oates
0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,audio_features,0azC730Exh71aQlOt9Zj3y,spotify:track:0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/tracks/0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/audio-analysis/0azC730Exh71aQlOt9Zj3y,222160,4,0azC730Exh71aQlOt9Zj3y,This Is What You Came For,Calvin Harris,This Is What You Came For
0.715,0.97,0,-2.206,1,0.0648,0.0644,0.000156,0.205,0.963,79.504,audio_features,3AszgPDZd9q0DpDFt4HFBy,spotify:track:3AszgPDZd9q0DpDFt4HFBy,https://api.spotify.com/v1/tracks/3AszgPDZd9q0DpDFt4HFBy,https://api.spotify.com/v1/audio-analysis/3AszgPDZd9q0DpDFt4HFBy,239240,4,3AszgPDZd9q0DpDFt4HFBy,Hey Ya!,Outkast,The Way You Move / Hey Ya!
0.572,0.79,6,-4.708,0,0.213,0.0554,1.17e-06,0.359,0.768,89.907,audio_features,4qv7W9Uhl9R7Y8q2tnV4ri,spotify:track:4qv7W9Uhl9R7Y8q2tnV4ri,https://api.spotify.com/v1/tracks/4qv7W9Uhl9R7Y8q2tnV4ri,https://api.spotify.com/v1/audio-analysis/4qv7W9Uhl9R7Y8q2tnV4ri,218867,4,4qv7W9Uhl9R7Y8q2tnV4ri,Cheap Thrills (feat. Sean Paul),Sia,"NOW That's What I Call Music, Vol. 59"
0.478,0.605,9,-17.949,0,0.0437,0.0412,6.6e-05,0.275,0.876,120.434,audio_features,7EwMs0qyJ90NVQjRN84DVj,spotify:track:7EwMs0qyJ90NVQjRN84DVj,https://api.spotify.com/v1/tracks/7EwMs0qyJ90NVQjRN84DVj,https://api.spotify.com/v1/audio-analysis/7EwMs0qyJ90NVQjRN84DVj,276733,4,7EwMs0qyJ90NVQjRN84DVj,Theme From Shaft,Isaac Hayes,The Best Of Isaac Hayes (Volume 1)
0.598,0.673,2,-10.431,1,0.0693,0.0422,6.84e-05,0.289,0.59,102.035,audio_features,40hgbG1iX08Apyy0FesR7p,spotify:track:40hgbG1iX08Apyy0FesR7p,https://api.spotify.com/v1/tracks/40hgbG1iX08Apyy0FesR7p,https://api.spotify.com/v1/audio-analysis/40hgbG1iX08Apyy0FesR7p,197693,4,40hgbG1iX08Apyy0FesR7p,Kung Fu Fighting,Carl Douglas,The Soul of the Kung Fu Fighter
0.623,0.836,5,-10.373,1,0.0785,0.228,0.0466,0.311,0.799,107.306,audio_features,2R4T2Nxu8dZD4KmECfVliG,spotify:track:2R4T2Nxu8dZD4KmECfVliG,https://api.spotify.com/v1/tracks/2R4T2Nxu8dZD4KmECfVliG,https://api.spotify.com/v1/audio-analysis/2R4T2Nxu8dZD4KmECfVliG,274427,4,2R4T2Nxu8dZD4KmECfVliG,Fire,Ohio Players,Funk On Fire - The Mercury Anthology
0.569,0.83,9,-4.106,0,0.14,0.0807,0,0.114,0.609,170.094,audio_features,4bPQs0PHn4xbipzdPfn6du,spotify:track:4bPQs0PHn4xbipzdPfn6du,https://api.spotify.com/v1/tracks/4bPQs0PHn4xbipzdPfn6du,https://api.spotify.com/v1/audio-analysis/4bPQs0PHn4xbipzdPfn6du,186635,4,4bPQs0PHn4xbipzdPfn6du,I Write Sins Not Tragedies,Panic! At The Disco,A Fever You Can't Sweat Out
0.793,0.643,11,-7.345,0,0.106,0.134,0.00246,0.0361,0.963,114.894,audio_features,7oQ1wkBmYSBEC2x7U08dvn,spotify:track:7oQ1wkBmYSBEC2x7U08dvn,https://api.spotify.com/v1/tracks/7oQ1wkBmYSBEC2x7U08dvn,https://api.spotify.com/v1/audio-analysis/7oQ1wkBmYSBEC2x7U08dvn,454253,4,7oQ1wkBmYSBEC2x7U08dvn,And the Beat Goes On,The Whispers,The Whispers: Greatest Hits
0.535,0.699,9,-6.655,1,0.0685,0.1,0.000297,0.122,0.702,113.687,audio_features,2wxfhRrKBWF5oqsiZ17s7O,spotify:track:2wxfhRrKBWF5oqsiZ17s7O,https://api.spotify.com/v1/tracks/2wxfhRrKBWF5oqsiZ17s7O,https://api.spotify.com/v1/audio-analysis/2wxfhRrKBWF5oqsiZ17s7O,154240,4,2wxfhRrKBWF5oqsiZ17s7O,I Wonder,Rodríguez,Cold Fact
0.573,0.919,0,-3.148,0,0.0684,0.0802,0,0.0549,0.699,130.017,audio_features,3JZM6t7gVvH5KNPNjj2Z94,spotify:track:3JZM6t7gVvH5KNPNjj2Z94,https://api.spotify.com/v1/tracks/3JZM6t7gVvH5KNPNjj2Z94,https://api.spotify.com/v1/audio-analysis/3JZM6t7gVvH5KNPNjj2Z94,231093,4,3JZM6t7gVvH5KNPNjj2Z94,Vivir Mi Vida - Versión Pop,Marc Anthony,3.0
0.818,0.913,4,-3.06,0,0.0426,0.093,3.69e-05,0.161,0.536,119.986,audio_features,1vvNmPOiUuyCbgWmtc6yfm,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,https://api.spotify.com/v1/tracks/1vvNmPOiUuyCbgWmtc6yfm,https://api.spotify.com/v1/audio-analysis/1vvNmPOiUuyCbgWmtc6yfm,219160,4,1vvNmPOiUuyCbgWmtc6yfm,My Way,Calvin Harris,My Way
0.567,0.959,8,-3.822,1,0.102,0.0995,6.07e-05,0.1,0.961,137.377,audio_features,00xR9dHhuaNznqB4FSzOlr,spotify:track:00xR9dHhuaNznqB4FSzOlr,https://api.spotify.com/v1/tracks/00xR9dHhuaNznqB4FSzOlr,https://api.spotify.com/v1/audio-analysis/00xR9dHhuaNznqB4FSzOlr,133933,4,00xR9dHhuaNznqB4FSzOlr,You Really Got Me - Mono Mix,The Kinks,Kinks (Deluxe Edition)
0.663,0.6,7,-10.87,1,0.032,0.43,0,0.184,0.8,129.991,audio_features,1LeWIs2hP2r5yOQnVuYoI5,spotify:track:1LeWIs2hP2r5yOQnVuYoI5,https://api.spotify.com/v1/tracks/1LeWIs2hP2r5yOQnVuYoI5,https://api.spotify.com/v1/audio-analysis/1LeWIs2hP2r5yOQnVuYoI5,151667,4,1LeWIs2hP2r5yOQnVuYoI5,Ain't No Mountain High Enough,Marvin Gaye,United
0.627,0.757,8,-6.902,1,0.0794,0.488,0,0.977,0.89,106.503,audio_features,1m5UsZO6DijsWUaLwPhc5j,spotify:track:1m5UsZO6DijsWUaLwPhc5j,https://api.spotify.com/v1/tracks/1m5UsZO6DijsWUaLwPhc5j,https://api.spotify.com/v1/audio-analysis/1m5UsZO6DijsWUaLwPhc5j,272413,4,1m5UsZO6DijsWUaLwPhc5j,La Vida Es Un Carnaval - Live,Celia Cruz,Celia Cruz Exitos Eternos Vol. 2
0.679,0.589,1,-8.01,1,0.0727,0.645,0,0.151,0.786,102.492,audio_features,63yKj3bpZUCWcJ4Xh6Ygl1,spotify:track:63yKj3bpZUCWcJ4Xh6Ygl1,https://api.spotify.com/v1/tracks/63yKj3bpZUCWcJ4Xh6Ygl1,https://api.spotify.com/v1/audio-analysis/63yKj3bpZUCWcJ4Xh6Ygl1,219907,4,63yKj3bpZUCWcJ4Xh6Ygl1,"The Harder They Come - From ""The Harder They Come"" Soundtrack",Jimmy Cliff,The Harder They Come
0.831,0.782,4,-10.48,0,0.0595,0.0731,0.0171,0.032,0.631,107.877,audio_features,5VJjhHyG8NZ5xdgG6uTb3P,spotify:track:5VJjhHyG8NZ5xdgG6uTb3P,https://api.spotify.com/v1/tracks/5VJjhHyG8NZ5xdgG6uTb3P,https://api.spotify.com/v1/audio-analysis/5VJjhHyG8NZ5xdgG6uTb3P,208893,4,5VJjhHyG8NZ5xdgG6uTb3P,Brick House,Commodores,Commodores
0.749,0.802,7,-6.159,0,0.0471,0.0332,0.0499,0.611,0.826,106.077,audio_features,6VSm4HuSiOGWjbt6zpPnvh,spotify:track:6VSm4HuSiOGWjbt6zpPnvh,https://api.spotify.com/v1/tracks/6VSm4HuSiOGWjbt6zpPnvh,https://api.spotify.com/v1/audio-analysis/6VSm4HuSiOGWjbt6zpPnvh,267800,4,6VSm4HuSiOGWjbt6zpPnvh,Flashlight,Parliament,Can't Hardly Wait
0.815,0.606,7,-9.733,1,0.115,0.571,0,0.13,0.883,130.45,audio_features,3VPJVon5HEa2VGZC62RJfW,spotify:track:3VPJVon5HEa2VGZC62RJfW,https://api.spotify.com/v1/tracks/3VPJVon5HEa2VGZC62RJfW,https://api.spotify.com/v1/audio-analysis/3VPJVon5HEa2VGZC62RJfW,145973,4,3VPJVon5HEa2VGZC62RJfW,Big Girls Don't Cry,Frankie Valli & The Four Seasons,The Very Best of Frankie Valli & The 4 Seasons
0.631,0.758,11,-9.938,0,0.0616,0.0725,0.00289,0.158,0.669,127.02,audio_features,7cer0SfbnGwmwJGu6lF2BB,spotify:track:7cer0SfbnGwmwJGu6lF2BB,https://api.spotify.com/v1/tracks/7cer0SfbnGwmwJGu6lF2BB,https://api.spotify.com/v1/audio-analysis/7cer0SfbnGwmwJGu6lF2BB,305360,4,7cer0SfbnGwmwJGu6lF2BB,Truckin' - 2001 Remaster,Grateful Dead,The Very Best of the Grateful Dead
0.937,0.592,2,-14.012,1,0.173,0.0224,2.51e-05,0.064,0.618,129.843,audio_features,2NKLffvl6LvcJCCA5MG17d,spotify:track:2NKLffvl6LvcJCCA5MG17d,https://api.spotify.com/v1/tracks/2NKLffvl6LvcJCCA5MG17d,https://api.spotify.com/v1/audio-analysis/2NKLffvl6LvcJCCA5MG17d,267533,4,2NKLffvl6LvcJCCA5MG17d,Boom I Got Your Boyfriend,M.C. Luscious,Boom!
0.82,0.937,5,-4.81,0,0.0549,0.135,0.000122,0.35,0.906,130.992,audio_features,42nSaPdT6g3ZIMHmKLlP2p,spotify:track:42nSaPdT6g3ZIMHmKLlP2p,https://api.spotify.com/v1/tracks/42nSaPdT6g3ZIMHmKLlP2p,https://api.spotify.com/v1/audio-analysis/42nSaPdT6g3ZIMHmKLlP2p,239400,4,42nSaPdT6g3ZIMHmKLlP2p,Let's Get Loud,Jennifer Lopez,On The 6
0.746,0.928,8,-3.881,1,0.0433,0.0302,0.000244,0.104,0.827,125.508,audio_features,0imYRG0WKxUOOcqBu3VX10,spotify:track:0imYRG0WKxUOOcqBu3VX10,https://api.spotify.com/v1/tracks/0imYRG0WKxUOOcqBu3VX10,https://api.spotify.com/v1/audio-analysis/0imYRG0WKxUOOcqBu3VX10,319480,4,0imYRG0WKxUOOcqBu3VX10,Sweet Dreams (Are Made of This) - Hot Remix / Remastered Version,Eurythmics,Sweet Dreams (Are Made Of This)
0.408,0.614,9,-8.127,0,0.0401,0.554,0.0403,0.0949,0.296,122.147,audio_features,2byDrh2WiyYaThzh73Eyma,spotify:track:2byDrh2WiyYaThzh73Eyma,https://api.spotify.com/v1/tracks/2byDrh2WiyYaThzh73Eyma,https://api.spotify.com/v1/audio-analysis/2byDrh2WiyYaThzh73Eyma,346573,4,2byDrh2WiyYaThzh73Eyma,A Song For Europe,Roxy Music,Stranded
0.803,0.878,11,-4.38,0,0.0468,0.00989,0.000659,0.584,0.905,127.978,audio_features,3empwGY5IFwaRgn5R8r1p1,spotify:track:3empwGY5IFwaRgn5R8r1p1,https://api.spotify.com/v1/tracks/3empwGY5IFwaRgn5R8r1p1,https://api.spotify.com/v1/audio-analysis/3empwGY5IFwaRgn5R8r1p1,231173,4,3empwGY5IFwaRgn5R8r1p1,Disturbia - Jody den Broeder,Rihanna,Good Girl Gone Bad: The Remixes
0.886,0.491,8,-12.589,1,0.171,0.29,2.46e-06,0.229,0.971,93.236,audio_features,2Bls0igCm79XQQ95IoUbhq,spotify:track:2Bls0igCm79XQQ95IoUbhq,https://api.spotify.com/v1/tracks/2Bls0igCm79XQQ95IoUbhq,https://api.spotify.com/v1/audio-analysis/2Bls0igCm79XQQ95IoUbhq,164560,4,2Bls0igCm79XQQ95IoUbhq,Mr. Big Stuff,Jean Knight,Mr. Big Stuff
0.681,0.743,2,-4.567,1,0.287,0.0109,0.000279,0.225,0.0568,171.396,audio_features,6atDVsk39X4LS1C3hdgX5l,spotify:track:6atDVsk39X4LS1C3hdgX5l,https://api.spotify.com/v1/tracks/6atDVsk39X4LS1C3hdgX5l,https://api.spotify.com/v1/audio-analysis/6atDVsk39X4LS1C3hdgX5l,320293,4,6atDVsk39X4LS1C3hdgX5l,Lose Yourself - Soundtrack Version,Eminem,Lose Yourself
0.346,0.61,0,-5.818,1,0.15,0.198,0,0.117,0.235,68.552,audio_features,0nCZDQrlWA149QdGTdlsFU,spotify:track:0nCZDQrlWA149QdGTdlsFU,https://api.spotify.com/v1/tracks/0nCZDQrlWA149QdGTdlsFU,https://api.spotify.com/v1/audio-analysis/0nCZDQrlWA149QdGTdlsFU,207573,4,0nCZDQrlWA149QdGTdlsFU,One Day,Matisyahu,Light
0.806,0.875,7,-3.817,1,0.088,0.0838,0.00192,0.065,0.917,125.063,audio_features,6RlAZ8QY4LcA4DxUUIiwmn,spotify:track:6RlAZ8QY4LcA4DxUUIiwmn,https://api.spotify.com/v1/tracks/6RlAZ8QY4LcA4DxUUIiwmn,https://api.spotify.com/v1/audio-analysis/6RlAZ8QY4LcA4DxUUIiwmn,224693,4,6RlAZ8QY4LcA4DxUUIiwmn,Limbo,Daddy Yankee,Prestige
0.699,0.62,1,-6.737,1,0.0642,0.186,0,0.0852,0.613,92.98,audio_features,7al2umgR86au9ri0VazVD9,spotify:track:7al2umgR86au9ri0VazVD9,https://api.spotify.com/v1/tracks/7al2umgR86au9ri0VazVD9,https://api.spotify.com/v1/audio-analysis/7al2umgR86au9ri0VazVD9,232667,4,7al2umgR86au9ri0VazVD9,Treat You Better - Ashworth Remix,Shawn Mendes,Treat You Better (Ashworth Remix)
0.534,0.725,6,-7.576,0,0.0332,0.188,0,0.0994,0.763,95.003,audio_features,7DD7eSuYSC5xk2ArU62esN,spotify:track:7DD7eSuYSC5xk2ArU62esN,https://api.spotify.com/v1/tracks/7DD7eSuYSC5xk2ArU62esN,https://api.spotify.com/v1/audio-analysis/7DD7eSuYSC5xk2ArU62esN,139560,4,7DD7eSuYSC5xk2ArU62esN,Help! - Remastered 2009,The Beatles,Help! (Remastered)
0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014,audio_features,67awxiNHNyjMXhVgsHuIrs,spotify:track:67awxiNHNyjMXhVgsHuIrs,https://api.spotify.com/v1/tracks/67awxiNHNyjMXhVgsHuIrs,https://api.spotify.com/v1/audio-analysis/67awxiNHNyjMXhVgsHuIrs,213733,4,67awxiNHNyjMXhVgsHuIrs,Turn Down for What,DJ Snake,Turn Down for What
0.563,0.915,7,-5.062,1,0.08,0.247,8.46e-05,0.0613,0.71,136.345,audio_features,5gmMa8nwzrkcPbHzSW3azN,spotify:track:5gmMa8nwzrkcPbHzSW3azN,https://api.spotify.com/v1/tracks/5gmMa8nwzrkcPbHzSW3azN,https://api.spotify.com/v1/audio-analysis/5gmMa8nwzrkcPbHzSW3azN,142227,4,5gmMa8nwzrkcPbHzSW3azN,All Day and All of the Night,The Kinks,Kinks (Deluxe Edition)
0.601,0.695,10,-5.811,0,0.395,0.0213,8.46e-06,0.368,0.306,101.564,audio_features,6r2jK1A6oFRPREZfxjc5d1,spotify:track:6r2jK1A6oFRPREZfxjc5d1,https://api.spotify.com/v1/tracks/6r2jK1A6oFRPREZfxjc5d1,https://api.spotify.com/v1/audio-analysis/6r2jK1A6oFRPREZfxjc5d1,226520,3,6r2jK1A6oFRPREZfxjc5d1,Panda,Desiigner,Panda
0.937,0.472,11,-11.029,0,0.3,0.138,4.91e-05,0.117,0.745,123.674,audio_features,0mtRsLLBnXSlrst4eZaMhk,spotify:track:0mtRsLLBnXSlrst4eZaMhk,https://api.spotify.com/v1/tracks/0mtRsLLBnXSlrst4eZaMhk,https://api.spotify.com/v1/audio-analysis/0mtRsLLBnXSlrst4eZaMhk,211000,4,0mtRsLLBnXSlrst4eZaMhk,Jamming,Bob Marley & The Wailers,Exodus
0.519,0.749,6,-3.318,0,0.0405,0.271,0,0.119,0.29,147.905,audio_features,0ZUo4YjG4saFnEJhdWp9Bt,spotify:track:0ZUo4YjG4saFnEJhdWp9Bt,https://api.spotify.com/v1/tracks/0ZUo4YjG4saFnEJhdWp9Bt,https://api.spotify.com/v1/audio-analysis/0ZUo4YjG4saFnEJhdWp9Bt,199947,4,0ZUo4YjG4saFnEJhdWp9Bt,Before He Cheats,Carrie Underwood,Some Hearts
0.571,0.654,2,-11.034,0,0.0501,0.551,0,0.0599,0.947,117.955,audio_features,3GGcwG519BTMdvMeFy7meT,spotify:track:3GGcwG519BTMdvMeFy7meT,https://api.spotify.com/v1/tracks/3GGcwG519BTMdvMeFy7meT,https://api.spotify.com/v1/audio-analysis/3GGcwG519BTMdvMeFy7meT,235267,4,3GGcwG519BTMdvMeFy7meT,Lady Marmalade,Patti LaBelle,Best Of Patti Labelle
0.869,0.735,7,-8.501,1,0.0552,0.0296,0.00339,0.163,0.944,132.821,audio_features,7gyofqkoo3SXo58Iio4eu7,spotify:track:7gyofqkoo3SXo58Iio4eu7,https://api.spotify.com/v1/tracks/7gyofqkoo3SXo58Iio4eu7,https://api.spotify.com/v1/audio-analysis/7gyofqkoo3SXo58Iio4eu7,460227,4,7gyofqkoo3SXo58Iio4eu7,Exodus,Bob Marley & The Wailers,Exodus
0.871,0.285,7,-12.768,1,0.339,0.0644,5.42e-05,0.123,0.785,130.95,audio_features,4oUZkVTb7apjsy9ztCnADR,spotify:track:4oUZkVTb7apjsy9ztCnADR,https://api.spotify.com/v1/tracks/4oUZkVTb7apjsy9ztCnADR,https://api.spotify.com/v1/audio-analysis/4oUZkVTb7apjsy9ztCnADR,207733,4,4oUZkVTb7apjsy9ztCnADR,Natural Mystic,Bob Marley & The Wailers,Exodus
0.496,0.859,5,-7.927,0,0.0934,0.0135,0.065,0.349,0.768,159.694,audio_features,7lY8aoN3wUR3NY4nUwigPv,spotify:track:7lY8aoN3wUR3NY4nUwigPv,https://api.spotify.com/v1/tracks/7lY8aoN3wUR3NY4nUwigPv,https://api.spotify.com/v1/audio-analysis/7lY8aoN3wUR3NY4nUwigPv,224133,4,7lY8aoN3wUR3NY4nUwigPv,"Paint It, Black - (Original Single Mono Version)",The Rolling Stones,Singles 1965-1967
0.695,0.601,0,-9.902,1,0.0375,0.252,0,0.502,0.903,99.75,audio_features,0VFX0UnItNIt2AfEqQByVV,spotify:track:0VFX0UnItNIt2AfEqQByVV,https://api.spotify.com/v1/tracks/0VFX0UnItNIt2AfEqQByVV,https://api.spotify.com/v1/audio-analysis/0VFX0UnItNIt2AfEqQByVV,171293,4,0VFX0UnItNIt2AfEqQByVV,Go Cubs Go,Steve Goodman,The Steve Goodman Anthology: No Big Surprise
0.922,0.909,10,-2.429,0,0.27,0.0281,0,0.0856,0.309,95.295,audio_features,4LwU4Vp6od3Sb08CsP99GC,spotify:track:4LwU4Vp6od3Sb08CsP99GC,https://api.spotify.com/v1/tracks/4LwU4Vp6od3Sb08CsP99GC,https://api.spotify.com/v1/audio-analysis/4LwU4Vp6od3Sb08CsP99GC,161507,4,4LwU4Vp6od3Sb08CsP99GC,The Next Episode,Dr. Dre,2001
0.645,0.732,2,-5.874,1,0.0482,0.0136,0,0.513,0.336,120.06,audio_features,6DcDdDevI94Dh4vc5anXBE,spotify:track:6DcDdDevI94Dh4vc5anXBE,https://api.spotify.com/v1/tracks/6DcDdDevI94Dh4vc5anXBE,https://api.spotify.com/v1/audio-analysis/6DcDdDevI94Dh4vc5anXBE,202197,4,6DcDdDevI94Dh4vc5anXBE,Wild Wild Love (feat. G.R.L.),Pitbull,Wild Wild Love (feat. G.R.L.)
0.618,0.748,0,-8.905,1,0.358,0.0384,4.1e-06,0.0473,0.663,134.114,audio_features,3EYOJ48Et32uATr9ZmLnAo,spotify:track:3EYOJ48Et32uATr9ZmLnAo,https://api.spotify.com/v1/tracks/3EYOJ48Et32uATr9ZmLnAo,https://api.spotify.com/v1/audio-analysis/3EYOJ48Et32uATr9ZmLnAo,191947,4,3EYOJ48Et32uATr9ZmLnAo,Roxanne,The Police,Outlandos D'Amour (Remastered 2003)
0.625,0.414,0,-8.7,1,0.0369,0.294,0,0.151,0.669,130.088,audio_features,0IktbUcnAGrvD03AWnz3Q8,spotify:track:0IktbUcnAGrvD03AWnz3Q8,https://api.spotify.com/v1/tracks/0IktbUcnAGrvD03AWnz3Q8,https://api.spotify.com/v1/audio-analysis/0IktbUcnAGrvD03AWnz3Q8,189613,4,0IktbUcnAGrvD03AWnz3Q8,Lucky,Jason Mraz,We Sing. We Dance. We Steal Things.
0.879,0.626,7,-6.344,1,0.0604,0.205,6.07e-05,0.056,0.968,110.864,audio_features,4yKZACkuudvfd600H2dQie,spotify:track:4yKZACkuudvfd600H2dQie,https://api.spotify.com/v1/tracks/4yKZACkuudvfd600H2dQie,https://api.spotify.com/v1/audio-analysis/4yKZACkuudvfd600H2dQie,212907,4,4yKZACkuudvfd600H2dQie,Get Down On It - Single Version,Kool & The Gang,The Very Best Of Kool & The Gang (Reissue)
0.662,0.616,4,-9.621,1,0.206,0.156,0.000222,0.126,0.614,160.071,audio_features,3ZiuxcBeRanTjfHzVBuuQe,spotify:track:3ZiuxcBeRanTjfHzVBuuQe,https://api.spotify.com/v1/tracks/3ZiuxcBeRanTjfHzVBuuQe,https://api.spotify.com/v1/audio-analysis/3ZiuxcBeRanTjfHzVBuuQe,180952,4,3ZiuxcBeRanTjfHzVBuuQe,Would You Be So Kind,dodie,You - EP
0.562,0.609,3,-7.063,0,0.0271,0.0264,0,0.17,0.512,130.753,audio_features,7vidktgNZFQylTgH1GEnMs,spotify:track:7vidktgNZFQylTgH1GEnMs,https://api.spotify.com/v1/tracks/7vidktgNZFQylTgH1GEnMs,https://api.spotify.com/v1/audio-analysis/7vidktgNZFQylTgH1GEnMs,200213,4,7vidktgNZFQylTgH1GEnMs,Cold as Ice,Foreigner,Foreigner (Expanded)
