danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_id,track_name,artist_name,album_name
0.847,0.274,6,-15.054,0,0.127,0.219,0.539,0.144,0.557,90.03,audio_features,2jRu7tJH0Imf0IrNrTGNEk,spotify:track:2jRu7tJH0Imf0IrNrTGNEk,https://api.spotify.com/v1/tracks/2jRu7tJH0Imf0IrNrTGNEk,https://api.spotify.com/v1/audio-analysis/2jRu7tJH0Imf0IrNrTGNEk,114593,4,2jRu7tJH0Imf0IrNrTGNEk,"Blue Bird (From ""Naruto Shippuden"") [Chillhop]",Celestial Alignment,lofi anime dreams
0.622,0.333,5,-15.96,1,0.0489,0.948,0.855,0.12,0.362,143.031,audio_features,5q00l1hd3NVzKwth9eR6wc,spotify:track:5q00l1hd3NVzKwth9eR6wc,https://api.spotify.com/v1/tracks/5q00l1hd3NVzKwth9eR6wc,https://api.spotify.com/v1/audio-analysis/5q00l1hd3NVzKwth9eR6wc,122487,4,5q00l1hd3NVzKwth9eR6wc,Fairy Fountain,Kato,Zelda Vibes
0.675,0.578,8,-11.747,1,0.051,0.222,0.699,0.0745,0.524,75.995,audio_features,0Y0oRGznoQr3X3X1GhYVif,spotify:track:0Y0oRGznoQr3X3X1GhYVif,https://api.spotify.com/v1/tracks/0Y0oRGznoQr3X3X1GhYVif,https://api.spotify.com/v1/audio-analysis/0Y0oRGznoQr3X3X1GhYVif,189474,4,0Y0oRGznoQr3X3X1GhYVif,Kamado Tanjirou No Uta (LoFi),TouchTone Da SoundGawd,Kamado Tanjirou No Uta (LoFi)
0.434,0.35,5,-15.274,1,0.0266,0.835,0.899,0.106,0.26,159.899,audio_features,1cZs6g0D92yj2tGOtFOt0p,spotify:track:1cZs6g0D92yj2tGOtFOt0p,https://api.spotify.com/v1/tracks/1cZs6g0D92yj2tGOtFOt0p,https://api.spotify.com/v1/audio-analysis/1cZs6g0D92yj2tGOtFOt0p,117000,4,1cZs6g0D92yj2tGOtFOt0p,Red Swan,Kato,Attack on Titan Vibes
0.673,0.202,4,-13.86,0,0.167,0.0263,0.846,0.111,0.0896,78.015,audio_features,4sLfFG174pxNKjkLrOkEEs,spotify:track:4sLfFG174pxNKjkLrOkEEs,https://api.spotify.com/v1/tracks/4sLfFG174pxNKjkLrOkEEs,https://api.spotify.com/v1/audio-analysis/4sLfFG174pxNKjkLrOkEEs,185130,4,4sLfFG174pxNKjkLrOkEEs,hollow purple,Senpai Xavi.,hollow purple
0.366,0.415,11,-13.336,0,0.0389,0.864,0.668,0.0996,0.268,89.975,audio_features,76JctwI0YsZXTc6CZvsku9,spotify:track:76JctwI0YsZXTc6CZvsku9,https://api.spotify.com/v1/tracks/76JctwI0YsZXTc6CZvsku9,https://api.spotify.com/v1/audio-analysis/76JctwI0YsZXTc6CZvsku9,95991,5,76JctwI0YsZXTc6CZvsku9,"The World (From ""Death Note"")",Kenzie Smith Piano,"Anime Music Collection Piano Solo, Vol. 4"
0.736,0.334,4,-20.89,0,0.0526,0.974,0.933,0.228,0.842,135.107,audio_features,2MWMSbfvo4VA4UnmOqo6rT,spotify:track:2MWMSbfvo4VA4UnmOqo6rT,https://api.spotify.com/v1/tracks/2MWMSbfvo4VA4UnmOqo6rT,https://api.spotify.com/v1/audio-analysis/2MWMSbfvo4VA4UnmOqo6rT,121080,4,2MWMSbfvo4VA4UnmOqo6rT,Death Note - L's Theme,Rhaeide,Death Note - L's Theme
0.517,0.199,9,-20.326,1,0.0441,0.967,0.91,0.121,0.643,168.005,audio_features,3IaoXcpLf81j6dnaY5RbUZ,spotify:track:3IaoXcpLf81j6dnaY5RbUZ,https://api.spotify.com/v1/tracks/3IaoXcpLf81j6dnaY5RbUZ,https://api.spotify.com/v1/audio-analysis/3IaoXcpLf81j6dnaY5RbUZ,173874,4,3IaoXcpLf81j6dnaY5RbUZ,Hikaru Nara,Cat Trumpet,Your Lie In April Piano Collection
0.749,0.247,1,-11.753,1,0.0328,0.723,0.924,0.108,0.333,98.016,audio_features,2gzXUbyI6UtQ03SbLtHK7U,spotify:track:2gzXUbyI6UtQ03SbLtHK7U,https://api.spotify.com/v1/tracks/2gzXUbyI6UtQ03SbLtHK7U,https://api.spotify.com/v1/audio-analysis/2gzXUbyI6UtQ03SbLtHK7U,106000,4,2gzXUbyI6UtQ03SbLtHK7U,Departure (Hunter X Hunter),Kato,Anime & Chill
0.788,0.105,6,-17.177,0,0.0558,0.855,0.884,0.109,0.441,120.02,audio_features,2yo91qEwGvykgUQWyAshUb,spotify:track:2yo91qEwGvykgUQWyAshUb,https://api.spotify.com/v1/tracks/2yo91qEwGvykgUQWyAshUb,https://api.spotify.com/v1/audio-analysis/2yo91qEwGvykgUQWyAshUb,131223,4,2yo91qEwGvykgUQWyAshUb,"Call of Silence (From ""Attack on Titan"") [Lofi Remix]",Kenma,"Call of Silence (From ""Attack on Titan"") [Lofi Remix]"
0.535,0.239,5,-28.404,1,0.0358,0.844,0.913,0.138,0.621,140.018,audio_features,5PZ4YH02w9BJJHLTG4aoBI,spotify:track:5PZ4YH02w9BJJHLTG4aoBI,https://api.spotify.com/v1/tracks/5PZ4YH02w9BJJHLTG4aoBI,https://api.spotify.com/v1/audio-analysis/5PZ4YH02w9BJJHLTG4aoBI,168857,4,5PZ4YH02w9BJJHLTG4aoBI,"Above (From ""Haikyuu"") [Lofi Version]",Palademix,Ani-Lofi
0.511,0.355,0,-11.725,0,0.0318,0.847,0.942,0.137,0.118,80.001,audio_features,2dwghmff11oX6BvSsYH0bT,spotify:track:2dwghmff11oX6BvSsYH0bT,https://api.spotify.com/v1/tracks/2dwghmff11oX6BvSsYH0bT,https://api.spotify.com/v1/audio-analysis/2dwghmff11oX6BvSsYH0bT,125401,4,2dwghmff11oX6BvSsYH0bT,Attack on Titan,Kato,Attack on Titan Vibes
0.418,0.355,0,-13.513,1,0.0303,0.958,0.917,0.148,0.272,180.118,audio_features,3UGbkycvji1lTp1AyRftYb,spotify:track:3UGbkycvji1lTp1AyRftYb,https://api.spotify.com/v1/tracks/3UGbkycvji1lTp1AyRftYb,https://api.spotify.com/v1/audio-analysis/3UGbkycvji1lTp1AyRftYb,127665,4,3UGbkycvji1lTp1AyRftYb,Spirited Away (One Summer's Day),Kato,Ghibli Vibes
0.27,0.733,6,-9.161,0,0.364,0.245,0.000325,0.111,0.0677,188.484,audio_features,5tmsr1uG9XjMz5DudzHufy,spotify:track:5tmsr1uG9XjMz5DudzHufy,https://api.spotify.com/v1/tracks/5tmsr1uG9XjMz5DudzHufy,https://api.spotify.com/v1/audio-analysis/5tmsr1uG9XjMz5DudzHufy,69593,4,5tmsr1uG9XjMz5DudzHufy,Rascal Does Not Dream of a Simple Date,Valley Swerve,Rascal Does Not Dream of a Simple Date
0.511,0.354,1,-14.28,0,0.084,0.0647,0.236,0.112,0.538,179.995,audio_features,4BqEU5WnVSjKoFCPrKQBKC,spotify:track:4BqEU5WnVSjKoFCPrKQBKC,https://api.spotify.com/v1/tracks/4BqEU5WnVSjKoFCPrKQBKC,https://api.spotify.com/v1/audio-analysis/4BqEU5WnVSjKoFCPrKQBKC,92736,4,4BqEU5WnVSjKoFCPrKQBKC,Rascal Does Not Dream of a Boombox,GhostlyJay,Rascal Does Not Dream of a Boombox
0.853,0.408,7,-13.163,1,0.105,0.457,0.936,0.271,0.548,120.002,audio_features,6jyCBf3dZrJBjCTkJtUFVY,spotify:track:6jyCBf3dZrJBjCTkJtUFVY,https://api.spotify.com/v1/tracks/6jyCBf3dZrJBjCTkJtUFVY,https://api.spotify.com/v1/audio-analysis/6jyCBf3dZrJBjCTkJtUFVY,198000,4,6jyCBf3dZrJBjCTkJtUFVY,Gurenge but is it okay if it's lofi?,Kijugo,Gurenge but is it okay if it's lofi?
0.809,0.193,5,-16.189,1,0.0427,0.499,0.906,0.117,0.26,140.009,audio_features,6ilH5MXPqcbYKxhG5CqxmM,spotify:track:6ilH5MXPqcbYKxhG5CqxmM,https://api.spotify.com/v1/tracks/6ilH5MXPqcbYKxhG5CqxmM,https://api.spotify.com/v1/audio-analysis/6ilH5MXPqcbYKxhG5CqxmM,153000,4,6ilH5MXPqcbYKxhG5CqxmM,Kamado Tanjiro no Uta but is it okay if it's lofi?,Kijugo,Kamado Tanjiro no Uta but is it okay if it's lofi?
0.771,0.324,1,-20.507,0,0.0455,0.959,0.949,0.328,0.102,114.0,audio_features,3hRy7kP25sgvIYoOndxA8C,spotify:track:3hRy7kP25sgvIYoOndxA8C,https://api.spotify.com/v1/tracks/3hRy7kP25sgvIYoOndxA8C,https://api.spotify.com/v1/audio-analysis/3hRy7kP25sgvIYoOndxA8C,133726,4,3hRy7kP25sgvIYoOndxA8C,my war but it's lofi (attack on titan),kurochuu.,my war but it's lofi (attack on titan)
0.503,0.303,10,-31.633,1,0.0343,0.926,0.962,0.0988,0.409,143.999,audio_features,3mqvRkfGzFvjdP1j46MnU9,spotify:track:3mqvRkfGzFvjdP1j46MnU9,https://api.spotify.com/v1/tracks/3mqvRkfGzFvjdP1j46MnU9,https://api.spotify.com/v1/audio-analysis/3mqvRkfGzFvjdP1j46MnU9,133333,4,3mqvRkfGzFvjdP1j46MnU9,"Kaikai Kitan (From ""Jujutsu Kaisen"") [Lofi Version]",Palademix,Ani-Lofi
0.803,0.58,10,-13.157,0,0.108,0.559,0.888,0.0709,0.79,125.017,audio_features,6IguK9VYQQSw7XeomG6QEc,spotify:track:6IguK9VYQQSw7XeomG6QEc,https://api.spotify.com/v1/tracks/6IguK9VYQQSw7XeomG6QEc,https://api.spotify.com/v1/audio-analysis/6IguK9VYQQSw7XeomG6QEc,102616,4,6IguK9VYQQSw7XeomG6QEc,Kyouran Hey Kids but is it okay if it's lofi?,Kijugo,Kyouran Hey Kids but is it okay if it's lofi?
0.779,0.257,4,-15.347,0,0.0791,0.84,0.91,0.378,0.54,79.999,audio_features,6c4xolpf2xHorBYtLzh7ql,spotify:track:6c4xolpf2xHorBYtLzh7ql,https://api.spotify.com/v1/tracks/6c4xolpf2xHorBYtLzh7ql,https://api.spotify.com/v1/audio-analysis/6c4xolpf2xHorBYtLzh7ql,156000,4,6c4xolpf2xHorBYtLzh7ql,Next To You but is it okay if it's lofi?,Kijugo,Next To You but is it okay if it's lofi?
0.793,0.259,11,-15.307,0,0.0838,0.599,0.954,0.0742,0.527,75.027,audio_features,3tH7q10DdS5iZSOfCXrXj4,spotify:track:3tH7q10DdS5iZSOfCXrXj4,https://api.spotify.com/v1/tracks/3tH7q10DdS5iZSOfCXrXj4,https://api.spotify.com/v1/audio-analysis/3tH7q10DdS5iZSOfCXrXj4,153562,4,3tH7q10DdS5iZSOfCXrXj4,Adventure Time but is it okay if it's lofi?,Kijugo,Adventure Time but is it okay if it's lofi?
0.718,0.234,8,-15.194,0,0.134,0.919,0.905,0.124,0.425,159.858,audio_features,4LYvFYViMMHhLfY9o22c5a,spotify:track:4LYvFYViMMHhLfY9o22c5a,https://api.spotify.com/v1/tracks/4LYvFYViMMHhLfY9o22c5a,https://api.spotify.com/v1/audio-analysis/4LYvFYViMMHhLfY9o22c5a,112500,4,4LYvFYViMMHhLfY9o22c5a,Prayer X but is it okay if it's lofi?,Kijugo,Prayer X but is it okay if it's lofi?
0.611,0.177,2,-21.919,1,0.0534,0.955,0.895,0.309,0.292,75.017,audio_features,2wSmbmiW7xpnw4LM6acaeC,spotify:track:2wSmbmiW7xpnw4LM6acaeC,https://api.spotify.com/v1/tracks/2wSmbmiW7xpnw4LM6acaeC,https://api.spotify.com/v1/audio-analysis/2wSmbmiW7xpnw4LM6acaeC,128067,4,2wSmbmiW7xpnw4LM6acaeC,heroes but it's lofi (my hero academia),kurochuu.,heroes but it's lofi (my hero academia)
0.531,0.532,6,-9.273,1,0.0365,0.587,0.953,0.0851,0.0622,99.994,audio_features,0vNzW1TElUxBiWRAX7JYue,spotify:track:0vNzW1TElUxBiWRAX7JYue,https://api.spotify.com/v1/tracks/0vNzW1TElUxBiWRAX7JYue,https://api.spotify.com/v1/audio-analysis/0vNzW1TElUxBiWRAX7JYue,161274,4,0vNzW1TElUxBiWRAX7JYue,Again (Your Lie in April),Kayou. Beats,Anime Lofi Beats
0.725,0.319,4,-12.432,0,0.038,0.759,0.821,0.186,0.298,126.008,audio_features,0eTQEpSLPnZhuahEuf1IE1,spotify:track:0eTQEpSLPnZhuahEuf1IE1,https://api.spotify.com/v1/tracks/0eTQEpSLPnZhuahEuf1IE1,https://api.spotify.com/v1/audio-analysis/0eTQEpSLPnZhuahEuf1IE1,109524,4,0eTQEpSLPnZhuahEuf1IE1,Demon Slayer (Rengoku Theme),A Samurai In Tokyo,Demon Slayer Lofi
0.86,0.426,0,-9.302,0,0.0371,0.682,0.919,0.0851,0.113,113.022,audio_features,3yw3uiwUjoGuX5j0wuejMt,spotify:track:3yw3uiwUjoGuX5j0wuejMt,https://api.spotify.com/v1/tracks/3yw3uiwUjoGuX5j0wuejMt,https://api.spotify.com/v1/audio-analysis/3yw3uiwUjoGuX5j0wuejMt,95575,4,3yw3uiwUjoGuX5j0wuejMt,Demon Slayer (Zenitsu Theme),A Samurai In Tokyo,Demon Slayer Lofi
0.604,0.45,7,-11.733,0,0.0562,0.00122,0.723,0.138,0.0967,159.999,audio_features,0rO5gkz3VEUshextBEDQhd,spotify:track:0rO5gkz3VEUshextBEDQhd,https://api.spotify.com/v1/tracks/0rO5gkz3VEUshextBEDQhd,https://api.spotify.com/v1/audio-analysis/0rO5gkz3VEUshextBEDQhd,89250,4,0rO5gkz3VEUshextBEDQhd,Kaikai Kitan - Jujutsu Kaisen Lofi,A Samurai In Tokyo,Anime & Chill Lofi
0.662,0.419,2,-10.2,0,0.0301,0.702,0.896,0.137,0.136,139.972,audio_features,6wPxsT2ten3eGhp0YnknCk,spotify:track:6wPxsT2ten3eGhp0YnknCk,https://api.spotify.com/v1/tracks/6wPxsT2ten3eGhp0YnknCk,https://api.spotify.com/v1/audio-analysis/6wPxsT2ten3eGhp0YnknCk,87429,4,6wPxsT2ten3eGhp0YnknCk,Demon Slayer (Akaza Theme),A Samurai In Tokyo,Demon Slayer Lofi
0.726,0.482,9,-9.478,0,0.0505,0.717,0.971,0.0834,0.525,127.382,audio_features,4GSmnzhD68LZCNEq229PEP,spotify:track:4GSmnzhD68LZCNEq229PEP,https://api.spotify.com/v1/tracks/4GSmnzhD68LZCNEq229PEP,https://api.spotify.com/v1/audio-analysis/4GSmnzhD68LZCNEq229PEP,90353,3,4GSmnzhD68LZCNEq229PEP,The Beginning - Jujutsu Kaisen Lofi,A Samurai In Tokyo,Jujustu Kaisen Lofi
0.499,0.47,9,-12.69,0,0.0344,0.322,0.857,0.127,0.127,174.003,audio_features,2roR5fXHnPua6iQBhzV7cJ,spotify:track:2roR5fXHnPua6iQBhzV7cJ,https://api.spotify.com/v1/tracks/2roR5fXHnPua6iQBhzV7cJ,https://api.spotify.com/v1/audio-analysis/2roR5fXHnPua6iQBhzV7cJ,93103,4,2roR5fXHnPua6iQBhzV7cJ,Put It In This Fist - Jujutsu Kaisen Lofi,A Samurai In Tokyo,Jujustu Kaisen Lofi
0.639,0.558,5,-10.645,0,0.0676,0.469,0.816,0.0706,0.128,160.013,audio_features,4zMUXAHWzYo444Akpyyjkk,spotify:track:4zMUXAHWzYo444Akpyyjkk,https://api.spotify.com/v1/tracks/4zMUXAHWzYo444Akpyyjkk,https://api.spotify.com/v1/audio-analysis/4zMUXAHWzYo444Akpyyjkk,81000,4,4zMUXAHWzYo444Akpyyjkk,Beyond Sacrifice - Jujutsu Kaisen Lofi,A Samurai In Tokyo,Jujustu Kaisen Lofi
0.629,0.485,8,-14.149,1,0.0306,0.658,0.934,0.0724,0.0992,89.988,audio_features,1PU1Zf3VJOy71JVQVzDSAi,spotify:track:1PU1Zf3VJOy71JVQVzDSAi,https://api.spotify.com/v1/tracks/1PU1Zf3VJOy71JVQVzDSAi,https://api.spotify.com/v1/audio-analysis/1PU1Zf3VJOy71JVQVzDSAi,80000,4,1PU1Zf3VJOy71JVQVzDSAi,Mitsuri Kanroji - Demon Slayer Lofi,A Samurai In Tokyo,Demon Slayer Lofi 3
0.611,0.379,0,-13.09,0,0.0406,0.853,0.932,0.238,0.118,80.001,audio_features,0NRsqUk9WmZv0STMdngnz9,spotify:track:0NRsqUk9WmZv0STMdngnz9,https://api.spotify.com/v1/tracks/0NRsqUk9WmZv0STMdngnz9,https://api.spotify.com/v1/audio-analysis/0NRsqUk9WmZv0STMdngnz9,91500,4,0NRsqUk9WmZv0STMdngnz9,Muichiro Tokito - Demon Slayer Lofi,A Samurai In Tokyo,Demon Slayer Lofi 3
0.584,0.556,1,-11.239,1,0.0392,0.882,0.935,0.378,0.138,95.081,audio_features,27mkGIMrWlnwFOmaYuF01g,spotify:track:27mkGIMrWlnwFOmaYuF01g,https://api.spotify.com/v1/tracks/27mkGIMrWlnwFOmaYuF01g,https://api.spotify.com/v1/audio-analysis/27mkGIMrWlnwFOmaYuF01g,169192,4,27mkGIMrWlnwFOmaYuF01g,Gurenge - Chill Lofi Ver.,A V I A N D,Gurenge (Chill Lofi Ver.)
0.797,0.348,10,-12.885,0,0.042,0.955,0.937,0.162,0.364,126.026,audio_features,1UmSXM9l5MVLOfEbeE67p8,spotify:track:1UmSXM9l5MVLOfEbeE67p8,https://api.spotify.com/v1/tracks/1UmSXM9l5MVLOfEbeE67p8,https://api.spotify.com/v1/audio-analysis/1UmSXM9l5MVLOfEbeE67p8,106667,4,1UmSXM9l5MVLOfEbeE67p8,Departure but is it okay if it's lofi?,Kijugo,Departure but is it okay if it's lofi?
0.782,0.385,5,-17.469,0,0.0413,0.832,0.846,0.0888,0.815,126.054,audio_features,7HXQv0vJfVJvMxyOEU0ePr,spotify:track:7HXQv0vJfVJvMxyOEU0ePr,https://api.spotify.com/v1/tracks/7HXQv0vJfVJvMxyOEU0ePr,https://api.spotify.com/v1/audio-analysis/7HXQv0vJfVJvMxyOEU0ePr,184762,4,7HXQv0vJfVJvMxyOEU0ePr,Blue Bird but is it okay if it's lofi?,Kijugo,Blue Bird but is it okay if it's lofi?
